job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0024,87,387,371,300,284,300,6,5,0,8,18,-11.8494,-4.1211,-37.4387,39,EARLY
J0025,87,357,387,270,300,270,6,0,0,8,18,-11.8494,-4.1211,13.7564,46,EARLY
J0026,89,359,379,270,290,270,6,5,0,8,18,-11.8494,-4.1211,-1.3338,37,EARLY
J0027,90,390,382,300,292,300,-8,0,0,8,18,-11.8494,-4.1211,-9.7071,41,EARLY
J0028,91,391,427,300,336,300,6,10,9,8,18,-11.8494,-4.1211,0.9684,48,EARLY
J0029,93,393,449,300,356,300,6,5,9,8,18,-11.8494,-4.1211,25.9461,40,EARLY
J0030,93,393,410,300,317,300,-8,10,0,8,18,-11.8494,-4.1211,5.0934,43,EARLY
J0031,93,393,388,300,295,300,6,0,0,8,18,-11.8494,-4.1211,-21.2233,43,EARLY
J0032,94,394,407,300,313,300,-8,10,-5,8,18,-11.8494,-4.1211,5.7597,44,EARLY
J0033,102,402,409,300,307,300,-8,10,-5,8,18,-11.8494,-4.1211,0.1608,41,EARLY
J0034,108,408,438,300,330,300,-8,0,9,8,18,-11.8494,-4.1211,19.3846,46,EARLY
J0035,109,349,368,240,259,240,-8,10,0,8,18,-11.8494,-4.1211,6.5865,44,EARLY
J0036,112,412,403,300,291,300,6,10,-5,8,18,-11.8494,-4.1211,-29.7056,43,EARLY
J0037,125,395,417,270,292,270,6,10,9,8,18,-11.8494,-4.1211,-12.8245,50,EARLY
J0038,158,428,388,270,230,270,-8,0,-5,8,18,-11.8494,-4.1211,-37.0775,38,EARLY
J0039,187,457,471,270,284,270,6,0,9,8,18,-11.8494,-4.1211,-10.5325,48,EARLY
J0040,189,489,523,300,334,300,6,10,9,8,18,-11.8494,-4.1211,-1.4082,50,EARLY
J0041,190,430,460,240,270,240,-8,5,9,8,18,-11.8494,-4.1211,14.0705,42,EARLY
J0042,213,513,500,300,287,300,-8,0,0,8,18,-11.8494,-4.1211,-14.5355,43,EARLY
J0043,224,464,471,240,247,240,-8,0,9,8,18,-11.8494,-4.1211,-4.1294,50,EARLY
J0044,229,469,494,240,265,240,-8,10,-5,8,18,-11.8494,-4.1211,18.2552,43,EARLY
J0045,230,530,549,300,319,300,6,0,0,8,18,-11.8494,-4.1211,3.2196,41,EARLY
J0046,235,535,561,300,326,300,6,10,0,8,18,-11.8494,-4.1211,0.3475,44,EARLY
J0047,236,536,578,300,342,300,6,10,0,8,18,-11.8494,-4.1211,15.8012,44,EARLY
J0048,238,538,556,300,318,300,-8,0,0,8,18,-11.8494,-4.1211,16.2074,41,EARLY
J0049,241,541,580,300,339,300,-8,0,9,0,18,-11.8494,-2.2715,34.4216,44,MID
J0050,241,541,552,300,311,300,-8,5,0,0,18,-11.8494,-2.2715,10.1526,36,MID
J0051,241,541,533,300,292,300,-8,0,0,0,18,-11.8494,-2.2715,-4.1552,40,MID
J0052,243,543,588,300,345,300,-8,5,9,0,18,-11.8494,-2.2715,34.946,46,MID
J0053,247,547,549,300,302,300,6,10,9,0,18,-11.8494,-2.2715,-26.7043,48,MID
J0054,248,548,539,300,291,300,-8,0,0,0,18,-11.8494,-2.2715,-4.5456,41,MID
J0055,249,489,479,240,230,240,-8,0,0,0,18,-11.8494,-2.2715,-5.9816,44,MID
J0056,250,550,545,300,295,300,-8,0,0,0,18,-11.8494,-2.2715,-1.3642,43,MID
J0057,250,550,548,300,298,300,6,0,0,0,18,-11.8494,-2.2715,-11.4912,43,MID
J0058,253,553,587,300,334,300,6,0,0,0,18,-11.8494,-2.2715,23.8894,44,MID
J0059,253,553,568,300,315,300,-8,0,0,0,18,-11.8494,-2.2715,19.1458,46,MID
J0060,257,497,504,240,247,240,-8,0,9,0,18,-11.8494,-2.2715,2.4061,50,MID
J0061,259,559,561,300,302,300,-8,5,9,0,18,-11.8494,-2.2715,-7.9025,41,MID
J0062,267,567,556,300,289,300,-8,0,0,0,18,-11.8494,-2.2715,-6.6192,41,MID
J0063,270,570,587,300,317,300,-8,10,0,0,18,-11.8494,-2.2715,11.017,43,MID
J0064,277,577,614,300,337,300,6,0,9,0,18,-11.8494,-2.2715,18.0403,51,MID
J0065,280,580,636,300,356,300,6,10,9,0,18,-11.8494,-2.2715,27.5982,51,MID
J0066,281,581,643,300,362,300,6,10,0,0,18,-11.8494,-2.2715,41.7904,45,MID
J0067,281,551,552,270,271,270,-8,10,-5,0,18,-11.8494,-2.2715,0.3867,45,MID
J0068,284,584,606,300,322,300,6,10,9,0,18,-11.8494,-2.2715,-6.4492,49,MID
J0069,285,555,587,270,302,270,6,10,0,0,18,-11.8494,-2.2715,12.4991,44,MID
J0070,286,586,573,300,287,300,-8,0,-5,0,18,-11.8494,-2.2715,-3.8156,38,MID
J0071,292,592,597,300,305,300,6,0,0,0,18,-11.8494,-2.2715,-4.9327,40,MID
J0072,298,598,592,300,294,300,6,0,9,0,18,-11.8494,-2.2715,-24.7543,44,MID
J0073,301,601,618,300,317,300,-8,0,9,0,18,-11.8494,-2.2715,12.1542,48,MID
J0074,321,621,624,300,303,300,-8,5,-5,0,18,-11.8494,-2.2715,7.4767,40,MID
J0075,322,622,636,300,314,300,6,0,9,0,18,-11.8494,-2.2715,-4.9376,45,MID
J0076,412,712,716,300,304,300,-8,10,9,0,18,-11.8494,-2.2715,-10.7376,51,MID
J0077,419,719,714,300,295,300,-8,0,-5,0,18,-11.8494,-2.2715,4.4506,40,MID
J0078,426,726,747,300,321,300,-8,10,0,0,18,-11.8494,-2.2715,14.8013,43,MID
J0079,437,677,673,240,236,240,-8,0,0,0,18,-11.8494,-2.2715,0.0422,43,MID
J0080,440,740,760,300,320,300,6,10,0,0,18,-11.8494,-2.2715,0.3099,44,MID
J0081,443,743,771,300,328,300,-8,10,-5,0,18,-11.8494,-2.2715,26.9299,43,MID
J0082,448,688,685,240,237,240,-8,10,-5,0,18,-11.8494,-2.2715,-3.7599,44,MID
J0083,450,750,748,300,298,300,-8,10,-5,0,18,-11.8494,-2.2715,-2.5962,43,MID
J0084,452,752,771,300,319,300,6,10,9,0,18,-11.8494,-2.2715,-10.2645,49,MID
J0085,453,753,766,300,313,300,-8,10,0,0,18,-11.8494,-2.2715,7.2337,42,MID
J0086,462,762,753,300,291,300,6,0,0,0,18,-11.8494,-2.2715,-18.8039,44,MID
J0087,462,702,686,240,224,240,-8,10,0,0,18,-11.8494,-2.2715,-21.9091,43,MID
J0088,465,765,768,300,303,300,-8,0,9,0,18,-11.8494,-2.2715,-1.5046,49,MID
J0089,465,765,762,300,297,300,-8,0,0,0,18,-11.8494,-2.2715,0.9659,46,MID
J0090,470,770,785,300,315,300,-8,10,9,0,18,-11.8494,-2.2715,0.0061,50,MID
J0091,471,711,693,240,222,240,-8,0,9,0,18,-11.8494,-2.2715,-22.5108,49,MID
J0092,476,776,766,300,290,300,-8,0,0,0,18,-11.8494,-2.2715,-5.7658,41,MID
J0093,478,778,786,300,308,300,-8,10,9,0,18,-11.8494,-2.2715,-6.9477,50,MID
J0094,485,755,781,270,296,270,6,10,0,-12,18,-11.8494,4.2331,11.5468,46,LATE
J0095,487,787,772,300,285,300,6,10,0,-12,18,-11.8494,4.2331,-29.8004,45,LATE
J0096,523,793,812,270,289,270,6,0,9,-12,18,-11.8494,4.2331,5.266,49,LATE
