job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0057,274,574,613,300,339,300,-8,10,9,0,8,9.2952,-4.4129,15.489,49,MID
J0058,277,547,540,270,263,270,-8,10,0,0,8,9.2952,-4.4129,-22.1285,47,MID
J0059,278,518,531,240,253,240,-8,0,-5,0,8,9.2952,-4.4129,13.1751,40,MID
J0060,283,583,601,300,318,300,-8,10,9,0,8,9.2952,-4.4129,-5.7192,49,MID
J0061,284,584,606,300,322,300,6,10,0,0,8,9.2952,-4.4129,-6.9576,42,MID
J0062,287,587,615,300,328,300,6,10,0,0,8,9.2952,-4.4129,-1.0791,48,MID
J0063,288,588,643,300,355,300,6,10,0,0,8,9.2952,-4.4129,26.3784,42,MID
J0064,297,567,615,270,318,270,6,10,9,0,8,9.2952,-4.4129,10.1836,48,MID
J0065,301,601,623,300,322,300,-8,0,9,0,8,9.2952,-4.4129,7.8067,50,MID
J0066,305,605,583,300,278,300,-8,0,0,0,8,9.2952,-4.4129,-26.7712,42,MID
J0067,313,613,627,300,314,300,6,0,0,0,8,9.2952,-4.4129,-4.5237,44,MID
J0068,322,592,622,270,300,270,-8,10,0,0,8,9.2952,-4.4129,15.2581,45,MID
J0069,347,617,622,270,275,270,-8,10,0,0,8,9.2952,-4.4129,-9.6026,44,MID
J0070,348,648,659,300,311,300,-8,10,9,0,8,9.2952,-4.4129,-12.5216,47,MID
J0071,364,664,665,300,301,300,-8,0,0,0,8,9.2952,-4.4129,-4.281,46,MID
J0072,447,747,774,300,327,300,6,0,0,0,8,9.2952,-4.4129,8.3316,44,MID
J0073,449,719,733,270,284,270,-8,5,9,0,8,9.2952,-4.4129,-5.046,41,MID
J0074,461,761,771,300,310,300,-8,5,0,0,8,9.2952,-4.4129,-0.3086,39,MID
J0075,462,762,795,300,333,300,-8,10,0,0,8,9.2952,-4.4129,18.0377,46,MID
J0076,471,771,791,300,320,300,-8,0,9,0,8,9.2952,-4.4129,6.2777,49,MID
J0077,480,780,797,300,317,300,-8,10,0,-12,8,9.2952,-1.4317,11.6063,45,LATE
J0078,484,784,790,300,306,300,6,0,0,-12,8,9.2952,-1.4317,-3.4047,42,LATE
J0079,484,784,780,300,296,300,-8,10,0,-12,8,9.2952,-1.4317,-10.0297,43,LATE
J0080,485,785,785,300,300,300,-8,5,0,-12,8,9.2952,-1.4317,-0.6444,39,LATE
J0081,485,785,806,300,321,300,6,0,9,-12,8,9.2952,-1.4317,2.2983,50,LATE
J0082,494,794,817,300,323,300,6,5,0,-12,8,9.2952,-1.4317,8.4326,36,LATE
J0083,497,797,811,300,314,300,6,0,0,-12,8,9.2952,-1.4317,3.8499,42,LATE
J0084,505,805,825,300,320,300,6,10,9,-12,8,9.2952,-1.4317,-8.7032,48,LATE
J0085,519,819,837,300,318,300,-8,10,0,-12,8,9.2952,-1.4317,11.9478,43,LATE
J0086,520,820,838,300,318,300,-8,0,0,-12,8,9.2952,-1.4317,22.3081,42,LATE
J0087,525,825,831,300,306,300,-8,10,0,-12,8,9.2952,-1.4317,0.0496,44,LATE
J0088,540,810,824,270,284,270,-8,10,0,-12,8,9.2952,-1.4317,8.0301,45,LATE
J0089,548,848,823,300,275,300,-8,0,0,-12,8,9.2952,-1.4317,-21.0261,40,LATE
J0090,555,855,866,300,311,300,-8,10,-5,-12,8,9.2952,-1.4317,10.1005,42,LATE
J0091,557,857,846,300,289,300,-8,0,-5,-12,8,9.2952,-1.4317,-2.181,44,LATE
J0092,558,858,876,300,318,300,6,10,0,-12,8,9.2952,-1.4317,-2.1709,43,LATE
J0093,563,863,866,300,303,300,6,10,0,-12,8,9.2952,-1.4317,-17.1081,44,LATE
J0094,577,847,861,270,284,270,-8,10,9,-12,8,9.2952,-1.4317,-1.2443,47,LATE
J0095,613,883,897,270,284,270,-8,10,0,-12,8,9.2952,-1.4317,7.7517,44,LATE
J0096,625,925,935,300,310,300,6,0,0,-12,8,9.2952,-1.4317,0.493,46,LATE
