job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0024,292,592,594,300,302,300,6,0,-5,0,0,-3.9888,-4.889,10.276,44,MID
J0025,292,592,583,300,291,300,-8,0,9,0,0,-3.9888,-4.889,-0.7102,48,MID
J0026,294,594,588,300,294,300,-8,0,0,0,0,-3.9888,-4.889,11.1095,43,MID
J0027,298,598,587,300,289,300,-8,10,0,0,0,-3.9888,-4.889,-3.7916,46,MID
J0028,311,611,616,300,305,300,6,10,0,0,0,-3.9888,-4.889,-2.3752,44,MID
J0029,311,581,573,270,262,270,-8,0,0,0,0,-3.9888,-4.889,9.2091,46,MID
J0030,315,615,614,300,299,300,6,0,0,0,0,-3.9888,-4.889,1.7476,42,MID
J0031,316,616,609,300,293,300,-8,10,0,0,0,-3.9888,-4.889,-0.0451,43,MID
J0032,319,619,628,300,309,300,6,5,0,0,0,-3.9888,-4.889,7.0902,41,MID
J0033,322,622,617,300,295,300,-8,10,0,0,0,-3.9888,-4.889,1.4617,46,MID
J0034,325,595,600,270,275,270,-8,0,0,0,0,-3.9888,-4.889,22.0558,45,MID
J0035,332,632,608,300,276,300,-8,0,0,0,0,-3.9888,-4.889,-7.0667,43,MID
J0036,337,637,655,300,318,300,6,10,0,0,0,-3.9888,-4.889,10.5957,43,MID
J0037,346,646,615,300,269,300,-8,0,-5,0,0,-3.9888,-4.889,-9.599,43,MID
J0038,347,647,639,300,292,300,-8,0,9,0,0,-3.9888,-4.889,-0.5493,48,MID
J0039,351,621,647,270,296,270,-8,10,0,0,0,-3.9888,-4.889,32.9901,44,MID
J0040,355,655,622,300,267,300,-8,0,9,0,0,-3.9888,-4.889,-25.4457,46,MID
J0041,369,639,628,270,259,270,-8,0,0,0,0,-3.9888,-4.889,5.6005,45,MID
J0042,373,643,640,270,267,270,-8,0,-5,0,0,-3.9888,-4.889,18.8424,42,MID
J0043,374,674,665,300,291,300,-8,0,0,0,0,-3.9888,-4.889,7.5048,46,MID
J0044,375,645,614,270,239,270,-8,10,0,0,0,-3.9888,-4.889,-24.0185,43,MID
J0045,377,677,662,300,285,300,-8,5,-5,0,0,-3.9888,-4.889,1.8142,37,MID
J0046,382,682,670,300,288,300,-8,0,0,0,0,-3.9888,-4.889,4.5711,44,MID
J0047,385,685,695,300,310,300,6,0,-5,0,0,-3.9888,-4.889,18.0116,38,MID
J0048,386,686,677,300,291,300,6,10,0,0,0,-3.9888,-4.889,-16.4277,45,MID
J0049,386,686,674,300,288,300,-8,10,9,0,0,-3.9888,-4.889,-14.0593,48,MID
J0050,397,697,690,300,293,300,-8,10,-5,0,0,-3.9888,-4.889,5.0296,42,MID
J0051,398,668,653,270,255,270,-8,0,0,0,0,-3.9888,-4.889,1.5323,42,MID
J0052,404,674,654,270,250,270,-8,0,9,0,0,-3.9888,-4.889,-12.2054,48,MID
J0053,407,647,636,240,229,240,-8,0,9,0,0,-3.9888,-4.889,-3.1671,47,MID
J0054,418,718,697,300,279,300,-8,10,0,0,0,-3.9888,-4.889,-14.5938,44,MID
J0055,426,696,674,270,248,270,-8,0,0,0,0,-3.9888,-4.889,-4.8116,44,MID
J0056,449,749,724,300,275,300,-8,0,0,0,0,-3.9888,-4.889,-8.0353,42,MID
J0057,457,757,737,300,280,300,-8,10,0,0,0,-3.9888,-4.889,-12.9033,45,MID
J0058,484,754,749,270,265,270,-8,10,0,-12,0,-3.9888,5.8052,3.2413,46,LATE
J0059,489,729,691,240,202,240,-8,10,0,-12,0,-3.9888,5.8052,-29.4476,44,LATE
J0060,491,791,793,300,302,300,6,10,0,-12,0,-3.9888,5.8052,-3.4801,45,LATE
J0061,497,797,777,300,280,300,-8,0,0,-12,0,-3.9888,5.8052,-1.5761,45,LATE
J0062,506,806,796,300,290,300,-8,10,-5,-12,0,-3.9888,5.8052,3.5885,44,LATE
J0063,510,810,823,300,313,300,-8,10,9,-12,0,-3.9888,5.8052,12.2423,45,LATE
J0064,529,829,814,300,285,300,-8,10,0,-12,0,-3.9888,5.8052,-6.348,43,LATE
J0065,545,845,844,300,299,300,-8,10,9,-12,0,-3.9888,5.8052,-1.4758,47,LATE
J0066,560,860,861,300,301,300,-8,10,9,-12,0,-3.9888,5.8052,0.658,50,LATE
J0067,560,860,859,300,299,300,-8,10,-5,-12,0,-3.9888,5.8052,11.9097,42,LATE
J0068,567,867,869,300,302,300,6,10,0,-12,0,-3.9888,5.8052,-3.4853,46,LATE
J0069,581,881,872,300,291,300,-8,10,0,-12,0,-3.9888,5.8052,-0.9444,44,LATE
J0070,590,890,883,300,293,300,-8,0,9,-12,0,-3.9888,5.8052,1.8934,49,LATE
J0071,594,894,886,300,292,300,-8,0,0,-12,0,-3.9888,5.8052,10.3721,44,LATE
J0072,618,918,899,300,281,300,-8,10,0,-12,0,-3.9888,5.8052,-10.3207,47,LATE
