event_time_min,event_type,entity_type,entity_id,payload_json
365,JOB_VISIBLE,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
379,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
426,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
443,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
458,JOB_VISIBLE,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""URGENT""}"
459,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""URGENT""}"
491,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
500,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
504,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
505,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
525,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
528,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
528,JOB_VISIBLE,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
566,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
