job_id,op_seq,stage_name,machine_family,mandatory,release_time_min
J0025,2,SAMPLE_CLASSIFY,LAB,1,0
J0025,3,UNLOAD,HOPPER,1,0
J0025,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0026,1,WEIGH_IN,WEIGHBRIDGE,1,338
J0026,2,SAMPLE_CLASSIFY,LAB,1,0
J0026,3,UNLOAD,HOPPER,1,0
J0026,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0027,1,WEIGH_IN,WEIGHBRIDGE,1,352
J0027,2,SAMPLE_CLASSIFY,LAB,1,0
J0027,3,UNLOAD,HOPPER,1,0
J0027,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0028,1,WEIGH_IN,WEIGHBRIDGE,1,367
J0028,2,SAMPLE_CLASSIFY,LAB,1,0
J0028,3,UNLOAD,HOPPER,1,0
J0028,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0029,1,WEIGH_IN,WEIGHBRIDGE,1,368
J0029,2,SAMPLE_CLASSIFY,LAB,1,0
J0029,3,UNLOAD,HOPPER,1,0
J0029,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0030,1,WEIGH_IN,WEIGHBRIDGE,1,379
J0030,2,SAMPLE_CLASSIFY,LAB,1,0
J0030,3,UNLOAD,HOPPER,1,0
J0030,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0031,1,WEIGH_IN,WEIGHBRIDGE,1,399
J0031,2,SAMPLE_CLASSIFY,LAB,1,0
J0031,3,UNLOAD,HOPPER,1,0
J0031,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0032,1,WEIGH_IN,WEIGHBRIDGE,1,413
J0032,2,SAMPLE_CLASSIFY,LAB,1,0
J0032,3,UNLOAD,HOPPER,1,0
J0032,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0033,1,WEIGH_IN,WEIGHBRIDGE,1,420
J0033,2,SAMPLE_CLASSIFY,LAB,1,0
J0033,3,UNLOAD,HOPPER,1,0
J0033,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0034,1,WEIGH_IN,WEIGHBRIDGE,1,422
J0034,2,SAMPLE_CLASSIFY,LAB,1,0
J0034,3,UNLOAD,HOPPER,1,0
J0034,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0035,1,WEIGH_IN,WEIGHBRIDGE,1,432
J0035,2,SAMPLE_CLASSIFY,LAB,1,0
J0035,3,UNLOAD,HOPPER,1,0
J0035,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0036,1,WEIGH_IN,WEIGHBRIDGE,1,445
J0036,2,SAMPLE_CLASSIFY,LAB,1,0
J0036,3,UNLOAD,HOPPER,1,0
J0036,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0037,1,WEIGH_IN,WEIGHBRIDGE,1,448
J0037,2,SAMPLE_CLASSIFY,LAB,1,0
J0037,3,UNLOAD,HOPPER,1,0
J0037,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0038,1,WEIGH_IN,WEIGHBRIDGE,1,459
J0038,2,SAMPLE_CLASSIFY,LAB,1,0
J0038,3,UNLOAD,HOPPER,1,0
J0038,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0039,1,WEIGH_IN,WEIGHBRIDGE,1,459
J0039,2,SAMPLE_CLASSIFY,LAB,1,0
J0039,3,UNLOAD,HOPPER,1,0
J0039,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0040,1,WEIGH_IN,WEIGHBRIDGE,1,505
J0040,2,SAMPLE_CLASSIFY,LAB,1,0
J0040,3,UNLOAD,HOPPER,1,0
J0040,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0041,1,WEIGH_IN,WEIGHBRIDGE,1,509
J0041,2,SAMPLE_CLASSIFY,LAB,1,0
J0041,3,UNLOAD,HOPPER,1,0
J0041,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0042,1,WEIGH_IN,WEIGHBRIDGE,1,510
J0042,2,SAMPLE_CLASSIFY,LAB,1,0
J0042,3,UNLOAD,HOPPER,1,0
J0042,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0043,1,WEIGH_IN,WEIGHBRIDGE,1,525
J0043,2,SAMPLE_CLASSIFY,LAB,1,0
J0043,3,UNLOAD,HOPPER,1,0
J0043,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0044,1,WEIGH_IN,WEIGHBRIDGE,1,528
J0044,2,SAMPLE_CLASSIFY,LAB,1,0
J0044,3,UNLOAD,HOPPER,1,0
J0044,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0045,1,WEIGH_IN,WEIGHBRIDGE,1,543
J0045,2,SAMPLE_CLASSIFY,LAB,1,0
J0045,3,UNLOAD,HOPPER,1,0
J0045,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0046,1,WEIGH_IN,WEIGHBRIDGE,1,575
J0046,2,SAMPLE_CLASSIFY,LAB,1,0
J0046,3,UNLOAD,HOPPER,1,0
J0046,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0047,1,WEIGH_IN,WEIGHBRIDGE,1,590
J0047,2,SAMPLE_CLASSIFY,LAB,1,0
J0047,3,UNLOAD,HOPPER,1,0
J0047,4,WEIGH_OUT,WEIGHBRIDGE,1,0
J0048,1,WEIGH_IN,WEIGHBRIDGE,1,612
J0048,2,SAMPLE_CLASSIFY,LAB,1,0
J0048,3,UNLOAD,HOPPER,1,0
J0048,4,WEIGH_OUT,WEIGHBRIDGE,1,0
