job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0040,292,592,602,300,310,300,6,10,0,0,8,-0.0346,-3.4927,-10.003,49,MID
J0041,293,593,599,300,306,300,6,10,0,0,8,-0.0346,-3.4927,-14.4144,49,MID
J0042,314,614,633,300,319,300,6,10,9,0,8,-0.0346,-3.4927,-10.33,52,MID
J0043,315,555,533,240,218,240,-8,10,-5,0,8,-0.0346,-3.4927,-23.1024,44,MID
J0044,343,643,642,300,299,300,-8,0,0,0,8,-0.0346,-3.4927,2.7468,46,MID
J0045,349,649,659,300,310,300,6,0,9,0,8,-0.0346,-3.4927,-9.1069,51,MID
J0046,352,652,694,300,342,300,6,10,9,0,8,-0.0346,-3.4927,12.4742,53,MID
J0047,459,759,781,300,322,300,6,10,9,0,8,-0.0346,-3.4927,-7.5479,50,MID
J0048,476,776,773,300,297,300,6,5,0,0,8,-0.0346,-3.4927,-18.7077,41,MID
J0049,490,790,791,300,301,300,-8,0,9,-12,8,-0.0346,3.2723,0.7022,50,LATE
J0050,497,797,806,300,309,300,-8,10,9,-12,8,-0.0346,3.2723,-0.8428,53,LATE
J0051,501,801,796,300,295,300,-8,10,-5,-12,8,-0.0346,3.2723,-1.4969,44,LATE
J0052,502,742,757,240,255,240,-8,10,0,-12,8,-0.0346,3.2723,13.9278,47,LATE
J0053,503,743,748,240,245,240,-8,5,0,-12,8,-0.0346,3.2723,8.4767,40,LATE
J0054,513,813,807,300,294,300,-8,10,0,-12,8,-0.0346,3.2723,-7.0798,45,LATE
J0055,514,784,802,270,288,270,-8,10,9,-12,8,-0.0346,3.2723,7.33,53,LATE
J0056,529,829,833,300,304,300,-8,0,9,-12,8,-0.0346,3.2723,3.2903,54,LATE
J0057,534,834,829,300,295,300,6,0,-5,-12,8,-0.0346,3.2723,-5.4366,43,LATE
J0058,537,837,856,300,319,300,6,0,9,-12,8,-0.0346,3.2723,5.2293,50,LATE
J0059,551,851,863,300,312,300,-8,10,9,-12,8,-0.0346,3.2723,2.1755,51,LATE
J0060,562,862,892,300,330,300,6,10,0,-12,8,-0.0346,3.2723,15.1527,45,LATE
J0061,566,866,842,300,276,300,-8,10,-5,-12,8,-0.0346,3.2723,-20.5154,46,LATE
J0062,573,873,865,300,292,300,6,0,-5,-12,8,-0.0346,3.2723,-7.9149,45,LATE
J0063,579,879,881,300,302,300,-8,10,-5,-12,8,-0.0346,3.2723,5.8756,43,LATE
J0064,589,889,885,300,296,300,6,10,0,-12,8,-0.0346,3.2723,-19.6804,47,LATE
