job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0017,SOY,35,232,31,CONTRACTED,1.25,1,DRY,300,518,1.4058,EARLY,0.4512189228714948
J0018,SOY,35,242,143,REGULAR,1.0,1,DRY,300,549,1.4058,MID,0.494192153621161
J0019,CORN,36,251,138,CONTRACTED,1.25,1,DRY,300,493,1.446,MID,0.530450817066192
J0020,CORN,39,256,15,REGULAR,1.0,1,NORMAL,300,543,1.5665,MID,0.5519374324410251
J0021,SOY,41,264,251,REGULAR,1.0,0,WET,300,579,1.6468,MID,0.6029681439562536
J0022,CORN,37,274,262,REGULAR,1.0,0,NORMAL,300,575,1.4862,MID,0.6848858650728048
J0023,CORN,34,291,150,CONTRACTED,1.25,1,WET,300,551,1.3657,MID,0.8608075284542507
J0024,CORN,43,292,282,REGULAR,1.0,0,DRY,300,594,1.7272,MID,0.8728937496025944
J0025,CORN,40,292,75,REGULAR,1.0,1,WET,300,583,1.6067,MID,0.8728937496025944
J0026,CORN,37,294,204,REGULAR,1.0,1,NORMAL,300,588,1.4862,MID,0.889008711133719
J0027,SOY,40,298,208,REGULAR,1.0,1,NORMAL,300,587,1.6067,MID,0.9145240668913334
J0028,SOY,37,311,304,REGULAR,1.0,0,NORMAL,300,616,1.4862,MID,0.9816697399376869
J0029,CORN,43,311,242,CONTRACTED,1.25,1,NORMAL,300,573,1.7272,MID,0.9816697399376869
J0030,CORN,37,315,310,REGULAR,1.0,0,NORMAL,300,614,1.4862,MID,0.9964417880078847
J0031,SOY,37,316,73,REGULAR,1.0,1,NORMAL,300,609,1.4862,MID,0.999
J0032,SORGHUM,36,319,315,REGULAR,1.0,0,NORMAL,300,628,1.446,MID,0.999
J0033,SOY,41,322,91,REGULAR,1.0,1,NORMAL,300,617,1.6468,MID,0.999
J0034,CORN,45,325,217,CONTRACTED,1.25,1,NORMAL,300,600,1.8075,MID,0.999
J0035,CORN,39,332,94,REGULAR,1.0,1,NORMAL,300,608,1.5665,MID,0.999
J0036,SOY,37,337,337,REGULAR,1.0,0,NORMAL,300,655,1.4862,MID,0.999
J0037,CORN,41,346,197,REGULAR,1.0,1,DRY,300,615,1.6468,MID,0.999
J0038,CORN,41,347,160,REGULAR,1.0,1,WET,300,639,1.6468,MID,0.999
J0039,SOY,35,351,271,CONTRACTED,1.25,1,NORMAL,300,647,1.4058,MID,0.999
J0040,CORN,37,355,275,REGULAR,1.0,1,WET,300,622,1.4862,MID,0.999
J0041,CORN,45,369,306,CONTRACTED,1.25,1,NORMAL,300,628,1.8075,MID,0.999
J0042,CORN,40,373,242,CONTRACTED,1.25,1,DRY,300,640,1.6067,MID,0.999
J0043,CORN,44,374,303,REGULAR,1.0,1,NORMAL,300,665,1.7673,MID,0.999
J0044,SOY,35,375,253,CONTRACTED,1.25,1,NORMAL,300,614,1.4058,MID,0.999
J0045,SORGHUM,33,377,245,REGULAR,1.0,1,DRY,300,662,1.3255,MID,0.999
J0046,CORN,42,382,229,REGULAR,1.0,1,NORMAL,300,670,1.687,MID,0.999
J0047,CORN,34,385,385,REGULAR,1.0,0,DRY,300,695,1.3657,MID,0.999
J0048,SOY,39,386,386,REGULAR,1.0,0,NORMAL,300,677,1.5665,MID,0.999
J0049,SOY,36,386,325,REGULAR,1.0,1,WET,300,674,1.446,MID,0.999
J0050,SOY,36,397,305,REGULAR,1.0,1,DRY,300,690,1.446,MID,0.9430374515165003
J0051,CORN,37,398,226,CONTRACTED,1.25,1,NORMAL,300,653,1.4862,MID,0.933637057290011
J0052,CORN,41,404,322,CONTRACTED,1.25,1,WET,300,654,1.6468,MID,0.8611197303999492
J0053,CORN,38,407,407,URGENT,1.75,1,WET,300,636,1.5263,MID,0.8181464996502831
J0054,SOY,35,418,365,REGULAR,1.0,1,NORMAL,300,697,1.4058,MID,0.6690831054873785
J0055,CORN,41,426,366,CONTRACTED,1.25,1,NORMAL,300,674,1.6468,MID,0.5535925478476506
J0056,CORN,38,449,232,REGULAR,1.0,1,NORMAL,300,724,1.5263,MID,0.3803567113880587
J0057,SOY,38,457,309,REGULAR,1.0,1,NORMAL,300,737,1.5263,MID,0.37901379792713163
J0058,SOY,40,484,404,CONTRACTED,1.25,1,NORMAL,300,749,1.6067,LATE,0.4555598651999745
J0059,SOY,39,489,489,URGENT,1.75,1,NORMAL,300,691,1.5665,LATE,0.47838939403573466
J0060,SOY,40,491,491,REGULAR,1.0,0,NORMAL,300,793,1.6067,LATE,0.48376104787944296
J0061,CORN,44,497,327,REGULAR,1.0,1,NORMAL,300,777,1.7673,LATE,0.48376104787944296
J0062,SOY,40,506,364,REGULAR,1.0,1,DRY,300,796,1.6067,LATE,0.47570356711388057
J0063,SOY,35,510,366,REGULAR,1.0,1,WET,300,823,1.4058,LATE,0.4703319132701723
J0064,SOY,38,529,379,REGULAR,1.0,1,NORMAL,300,814,1.5263,LATE,0.44615947097348513
J0065,SOY,37,545,472,REGULAR,1.0,1,WET,300,844,1.4862,LATE,0.43944490366884975
J0066,SOY,41,560,419,REGULAR,1.0,1,WET,300,861,1.6468,LATE,0.45287403827812045
J0067,SOY,36,560,354,REGULAR,1.0,1,DRY,300,859,1.446,LATE,0.45287403827812045
J0068,SOY,39,567,567,REGULAR,1.0,0,NORMAL,300,869,1.5665,LATE,0.444816557512558
J0069,SOY,38,581,536,REGULAR,1.0,1,NORMAL,300,872,1.5263,LATE,0.42198702867679794
J0070,CORN,42,590,478,REGULAR,1.0,1,WET,300,883,1.687,LATE,0.3870712786926941
J0071,CORN,38,594,482,REGULAR,1.0,1,NORMAL,300,886,1.5263,LATE,0.365584663317861
J0072,SOY,41,618,513,REGULAR,1.0,1,NORMAL,300,899,1.6468,LATE,0.1896629999364151
