job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0021,105,405,439,300,334,300,-8,0,9,8,8,-0.8644,4.8172,13.437,46,EARLY
J0022,113,383,401,270,288,270,-8,0,0,8,8,-0.8644,4.8172,6.0943,43,EARLY
J0023,114,414,449,300,335,300,6,10,0,8,8,-0.8644,4.8172,-1.126,45,EARLY
J0024,125,425,445,300,320,300,-8,10,9,8,8,-0.8644,4.8172,-10.9444,47,EARLY
J0025,127,427,445,300,318,300,-8,10,0,8,8,-0.8644,4.8172,-3.7782,43,EARLY
J0026,130,430,465,300,335,300,-8,5,0,8,8,-0.8644,4.8172,18.129,40,EARLY
J0027,136,376,413,240,277,240,-8,10,9,8,8,-0.8644,4.8172,6.5123,45,EARLY
J0028,137,407,412,270,275,270,6,0,0,8,8,-0.8644,4.8172,-20.9583,45,EARLY
J0029,139,439,430,300,291,300,-8,0,0,8,8,-0.8644,4.8172,-21.3215,45,EARLY
J0030,152,452,483,300,331,300,-8,10,0,8,8,-0.8644,4.8172,8.8541,46,EARLY
J0031,153,453,480,300,327,300,-8,10,9,8,8,-0.8644,4.8172,-3.6065,50,EARLY
J0032,169,469,491,300,322,300,-8,5,0,8,8,-0.8644,4.8172,4.8045,39,EARLY
J0033,198,438,436,240,238,240,-8,0,9,8,8,-0.8644,4.8172,-22.9152,44,EARLY
J0034,204,444,461,240,257,240,-8,10,0,8,8,-0.8644,4.8172,-4.9819,46,EARLY
J0035,204,504,537,300,333,300,-8,10,0,8,8,-0.8644,4.8172,10.8148,45,EARLY
J0036,208,478,495,270,287,270,-8,0,0,8,8,-0.8644,4.8172,5.2827,41,EARLY
J0037,209,479,521,270,312,270,-8,10,9,8,8,-0.8644,4.8172,10.6038,50,EARLY
J0038,216,516,554,300,338,300,-8,10,9,8,8,-0.8644,4.8172,7.0176,50,EARLY
J0039,217,517,531,300,314,300,6,0,9,8,8,-0.8644,4.8172,-21.1869,50,EARLY
J0040,224,524,541,300,317,300,-8,0,9,8,8,-0.8644,4.8172,-3.5597,49,EARLY
J0041,226,526,558,300,332,300,-8,0,9,8,8,-0.8644,4.8172,10.6723,48,EARLY
J0042,228,498,530,270,302,270,6,0,9,8,8,-0.8644,4.8172,-3.1698,46,EARLY
J0043,233,533,543,300,310,300,6,10,-5,8,8,-0.8644,4.8172,-21.1774,43,EARLY
J0044,234,534,575,300,341,300,6,0,9,8,8,-0.8644,4.8172,5.8018,46,EARLY
J0045,234,534,551,300,317,300,-8,10,-5,8,8,-0.8644,4.8172,-0.0376,42,EARLY
J0046,238,538,553,300,315,300,-8,5,0,8,8,-0.8644,4.8172,-2.2336,40,EARLY
J0047,245,545,553,300,308,300,-8,10,0,0,8,-0.8644,0.7225,-2.0745,44,MID
J0048,248,548,563,300,315,300,-8,10,0,0,8,-0.8644,0.7225,5.3187,45,MID
J0049,252,522,527,270,275,270,-8,10,0,0,8,-0.8644,0.7225,-4.9898,45,MID
J0050,254,554,585,300,331,300,6,10,9,0,8,-0.8644,0.7225,-1.8076,49,MID
J0051,255,495,511,240,256,240,-8,10,0,0,8,-0.8644,0.7225,5.7524,43,MID
J0052,255,555,555,300,300,300,-8,10,0,0,8,-0.8644,0.7225,-10.1703,44,MID
J0053,262,562,559,300,297,300,-8,5,0,0,8,-0.8644,0.7225,-8.1586,40,MID
J0054,264,534,550,270,286,270,6,0,-5,0,8,-0.8644,0.7225,6.6492,42,MID
J0055,264,564,582,300,318,300,6,10,0,0,8,-0.8644,0.7225,-5.5442,45,MID
J0056,264,564,576,300,312,300,-8,10,0,0,8,-0.8644,0.7225,2.6403,46,MID
J0057,273,573,586,300,313,300,6,10,0,0,8,-0.8644,0.7225,-10.5715,47,MID
J0058,275,575,574,300,299,300,-8,0,0,0,8,-0.8644,0.7225,-1.2636,44,MID
J0059,276,516,544,240,268,240,-8,10,0,0,8,-0.8644,0.7225,18.2203,43,MID
J0060,278,578,593,300,315,300,-8,10,9,0,8,-0.8644,0.7225,-3.4115,48,MID
J0061,280,520,562,240,282,240,-8,10,9,0,8,-0.8644,0.7225,23.5766,50,MID
J0062,284,554,557,270,273,270,-8,10,0,0,8,-0.8644,0.7225,-7.1798,44,MID
J0063,287,587,607,300,320,300,6,10,-5,0,8,-0.8644,0.7225,1.5353,43,MID
J0064,290,560,576,270,286,270,-8,10,9,0,8,-0.8644,0.7225,-2.78,50,MID
J0065,301,601,638,300,337,300,6,0,0,0,8,-0.8644,0.7225,22.7706,43,MID
J0066,303,573,601,270,298,270,-8,10,9,0,8,-0.8644,0.7225,9.1025,48,MID
J0067,306,546,556,240,250,240,-8,10,0,0,8,-0.8644,0.7225,0.5546,43,MID
J0068,307,577,600,270,293,270,6,0,0,0,8,-0.8644,0.7225,9.5129,43,MID
J0069,314,614,615,300,301,300,-8,0,-5,0,8,-0.8644,0.7225,6.1155,45,MID
J0070,315,615,631,300,316,300,6,0,-5,0,8,-0.8644,0.7225,6.9787,42,MID
J0071,315,615,644,300,329,300,6,10,0,0,8,-0.8644,0.7225,5.0867,44,MID
J0072,316,586,603,270,287,270,-8,10,9,0,8,-0.8644,0.7225,-2.2144,51,MID
J0073,321,591,595,270,274,270,-8,5,0,0,8,-0.8644,0.7225,-0.6156,37,MID
J0074,327,627,643,300,316,300,-8,10,9,0,8,-0.8644,0.7225,-3.2047,48,MID
J0075,329,629,618,300,289,300,-8,0,0,0,8,-0.8644,0.7225,-10.4694,45,MID
J0076,330,630,646,300,316,300,-8,0,0,0,8,-0.8644,0.7225,16.1946,41,MID
J0077,332,632,666,300,334,300,6,10,0,0,8,-0.8644,0.7225,10.4445,46,MID
J0078,335,635,677,300,342,300,6,0,9,0,8,-0.8644,0.7225,18.8739,49,MID
J0079,348,648,656,300,308,300,6,5,0,0,8,-0.8644,0.7225,-10.4633,41,MID
J0080,356,626,629,270,273,270,-8,0,0,0,8,-0.8644,0.7225,3.3113,44,MID
J0081,371,671,666,300,295,300,-8,10,0,0,8,-0.8644,0.7225,-15.202,44,MID
J0082,435,735,761,300,326,300,-8,10,0,0,8,-0.8644,0.7225,15.7991,44,MID
J0083,479,779,788,300,309,300,-8,0,9,0,8,-0.8644,0.7225,0.4838,50,MID
J0084,502,802,794,300,292,300,-8,10,0,-12,8,-0.8644,-6.2009,1.001,43,LATE
J0085,508,808,796,300,288,300,6,10,-5,-12,8,-0.8644,-6.2009,-11.7106,43,LATE
J0086,511,811,820,300,309,300,6,10,0,-12,8,-0.8644,-6.2009,4.3648,44,LATE
J0087,513,813,823,300,310,300,6,10,0,-12,8,-0.8644,-6.2009,4.7941,43,LATE
J0088,516,816,830,300,314,300,6,0,9,-12,8,-0.8644,-6.2009,10.2222,47,LATE
J0089,525,795,811,270,286,270,6,10,0,-12,8,-0.8644,-6.2009,10.7702,45,LATE
J0090,531,831,815,300,284,300,-8,0,0,-12,8,-0.8644,-6.2009,2.7411,44,LATE
J0091,533,833,830,300,297,300,-8,0,0,-12,8,-0.8644,-6.2009,15.9622,45,LATE
J0092,547,847,876,300,329,300,6,10,9,-12,8,-0.8644,-6.2009,14.5961,47,LATE
J0093,575,845,824,270,249,270,-8,10,-5,-12,8,-0.8644,-6.2009,-6.5457,41,LATE
J0094,577,877,887,300,310,300,6,10,-5,-12,8,-0.8644,-6.2009,9.7998,44,LATE
J0095,582,882,880,300,298,300,-8,10,0,-12,8,-0.8644,-6.2009,6.8666,43,LATE
J0096,582,882,891,300,309,300,6,10,0,-12,8,-0.8644,-6.2009,3.8296,44,LATE
