job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0018,SOY,36,88,0,REGULAR,1.0,1,NORMAL,300,410,1.446,EARLY,1.0111301369863015
J0019,SOY,37,89,89,REGULAR,1.0,0,WET,300,417,1.4862,EARLY,1.0111301369863015
J0020,CORN,38,90,90,REGULAR,1.0,0,NORMAL,300,408,1.5263,EARLY,1.0102739726027399
J0021,CORN,38,92,90,URGENT,1.75,1,DRY,300,315,1.5263,EARLY,1.00513698630137
J0022,SOY,38,94,94,REGULAR,1.0,0,WET,300,442,1.5263,EARLY,0.9982876712328766
J0023,SORGHUM,30,97,88,URGENT,1.75,1,NORMAL,300,337,1.205,EARLY,0.9828767123287672
J0024,CORN,39,97,97,REGULAR,1.0,0,NORMAL,300,420,1.5665,EARLY,0.9828767123287672
J0025,CORN,42,106,106,REGULAR,1.0,0,WET,300,453,1.687,EARLY,0.9118150684931507
J0026,SOY,38,110,0,REGULAR,1.0,1,WET,300,429,1.5263,EARLY,0.8775684931506851
J0027,CORN,41,111,0,CONTRACTED,1.25,1,NORMAL,300,384,1.6468,EARLY,0.8672945205479452
J0028,CORN,35,112,0,REGULAR,1.0,1,WET,300,434,1.4058,EARLY,0.8553082191780822
J0029,SOY,37,114,114,REGULAR,1.0,0,NORMAL,300,437,1.4862,EARLY,0.8279109589041097
J0030,SORGHUM,35,115,0,REGULAR,1.0,1,WET,300,440,1.4058,EARLY,0.8125000000000001
J0031,SOY,39,124,124,REGULAR,1.0,0,DRY,300,448,1.5665,EARLY,0.6618150684931507
J0032,SOY,39,138,72,CONTRACTED,1.25,1,NORMAL,300,407,1.5665,EARLY,0.4452054794520549
J0033,SOY,36,146,52,REGULAR,1.0,1,NORMAL,300,479,1.446,EARLY,0.35616438356164387
J0034,CORN,40,149,142,URGENT,1.75,1,WET,300,414,1.6067,EARLY,0.327054794520548
J0035,SOY,36,164,0,REGULAR,1.0,1,NORMAL,300,487,1.446,EARLY,0.24143835616438356
J0036,SOY,35,191,58,REGULAR,1.0,1,NORMAL,300,506,1.4058,EARLY,0.22345890410958905
J0037,CORN,37,193,83,CONTRACTED,1.25,1,NORMAL,300,498,1.4862,EARLY,0.22688356164383566
J0038,SOY,37,206,31,CONTRACTED,1.25,1,DRY,300,489,1.4862,EARLY,0.2465753424657535
J0039,SOY,41,209,102,REGULAR,1.0,1,NORMAL,300,526,1.6468,EARLY,0.2568493150684932
J0040,CORN,34,230,230,REGULAR,1.0,0,NORMAL,300,546,1.3657,EARLY,0.4383561643835617
J0041,CORN,43,234,221,URGENT,1.75,1,WET,300,484,1.7272,EARLY,0.47945205479452063
J0042,SOY,35,246,111,REGULAR,1.0,1,WET,300,551,1.4058,MID,0.6044520547945207
J0043,CORN,44,251,151,REGULAR,1.0,1,WET,300,556,1.7673,MID,0.6601027397260274
J0044,SOY,36,258,40,REGULAR,1.0,1,NORMAL,300,590,1.446,MID,0.7363013698630138
J0045,CORN,36,262,180,REGULAR,1.0,1,WET,300,569,1.446,MID,0.7739726027397261
J0046,CORN,43,264,129,CONTRACTED,1.25,1,NORMAL,300,527,1.7272,MID,0.7910958904109588
J0047,SOY,38,265,45,REGULAR,1.0,1,WET,300,556,1.5263,MID,0.7988013698630138
J0048,SOY,36,269,158,CONTRACTED,1.25,1,NORMAL,300,547,1.446,MID,0.8253424657534247
J0049,SOY,38,269,179,REGULAR,1.0,1,NORMAL,300,579,1.5263,MID,0.8253424657534247
J0050,SOY,36,270,169,CONTRACTED,1.25,1,DRY,300,504,1.446,MID,0.8296232876712328
J0051,CORN,38,271,83,REGULAR,1.0,1,NORMAL,300,552,1.5263,MID,0.8321917808219178
J0052,SOY,37,273,97,REGULAR,1.0,1,NORMAL,300,582,1.4862,MID,0.8339041095890413
J0053,SOY,40,275,157,REGULAR,1.0,1,NORMAL,300,567,1.6067,MID,0.832191780821918
J0054,CORN,42,277,112,REGULAR,1.0,1,WET,300,590,1.687,MID,0.8270547945205481
J0055,SOY,40,282,282,REGULAR,1.0,0,NORMAL,300,591,1.6067,MID,0.8099315068493151
J0056,CORN,36,283,283,REGULAR,1.0,0,NORMAL,300,596,1.446,MID,0.8047945205479452
J0057,CORN,37,288,164,CONTRACTED,1.25,1,NORMAL,300,543,1.4862,MID,0.7705479452054795
J0058,CORN,45,296,133,REGULAR,1.0,1,NORMAL,300,590,1.8075,MID,0.7089041095890412
J0059,CORN,43,299,297,URGENT,1.75,1,NORMAL,300,556,1.7272,MID,0.684931506849315
J0060,CORN,43,300,220,REGULAR,1.0,1,WET,300,615,1.7272,MID,0.675513698630137
J0061,CORN,39,303,303,REGULAR,1.0,0,NORMAL,300,615,1.5665,MID,0.642123287671233
J0062,SOY,35,306,291,URGENT,1.75,1,NORMAL,300,534,1.4058,MID,0.603595890410959
J0063,SOY,36,322,322,CONTRACTED,1.25,0,WET,300,620,1.446,MID,0.39811643835616445
J0064,SOY,40,324,100,REGULAR,1.0,1,WET,300,634,1.6067,MID,0.3741438356164384
J0065,CORN,40,337,156,REGULAR,1.0,1,NORMAL,300,633,1.6067,MID,0.24743150684931509
J0066,SORGHUM,32,357,119,REGULAR,1.0,1,NORMAL,300,653,1.2853,MID,0.14383561643835616
J0067,CORN,35,381,381,CONTRACTED,1.25,0,DRY,300,647,1.4058,MID,0.0856164383561644
J0068,SORGHUM,38,397,397,CONTRACTED,1.25,0,WET,300,686,1.5263,MID,0.07619863013698631
J0069,SORGHUM,34,443,372,CONTRACTED,1.25,1,NORMAL,300,713,1.3657,MID,0.2696917808219178
J0070,CORN,34,448,231,REGULAR,1.0,1,WET,300,770,1.3657,MID,0.31250000000000006
J0071,CORN,37,455,381,CONTRACTED,1.25,1,NORMAL,300,708,1.4862,MID,0.36643835616438364
J0072,CORN,45,462,459,URGENT,1.75,1,WET,300,686,1.8075,MID,0.4255136986301371
J0073,SOY,35,464,464,REGULAR,1.0,0,NORMAL,300,778,1.4058,MID,0.44092465753424653
J0074,SOY,39,468,289,REGULAR,1.0,1,NORMAL,300,776,1.5665,MID,0.46746575342465757
J0075,CORN,36,470,235,REGULAR,1.0,1,NORMAL,300,777,1.446,MID,0.47773972602739734
J0076,CORN,36,492,403,CONTRACTED,1.25,1,WET,300,747,1.446,LATE,0.6172945205479452
J0077,SOY,40,492,262,REGULAR,1.0,1,DRY,300,786,1.6067,LATE,0.6172945205479452
J0078,CORN,37,492,492,REGULAR,1.0,0,NORMAL,300,799,1.4862,LATE,0.6172945205479452
J0079,CORN,41,495,495,REGULAR,1.0,0,WET,300,801,1.6468,LATE,0.6301369863013698
J0080,SOY,39,497,333,REGULAR,1.0,1,NORMAL,300,785,1.5665,LATE,0.6352739726027398
J0081,CORN,36,500,500,REGULAR,1.0,0,NORMAL,300,807,1.446,LATE,0.642123287671233
J0082,SOY,39,511,317,CONTRACTED,1.25,1,WET,300,771,1.5665,LATE,0.6618150684931507
J0083,SOY,37,512,512,REGULAR,1.0,0,NORMAL,300,829,1.4862,LATE,0.6635273972602741
J0084,CORN,39,516,444,REGULAR,1.0,1,NORMAL,300,795,1.5665,LATE,0.6643835616438357
J0085,SOY,38,520,506,URGENT,1.75,1,WET,300,767,1.5263,LATE,0.660958904109589
J0086,SOY,40,525,525,REGULAR,1.0,0,NORMAL,300,837,1.6067,LATE,0.651541095890411
J0087,CORN,36,530,526,URGENT,1.75,1,NORMAL,300,786,1.446,LATE,0.6404109589041096
J0088,SOY,40,532,382,REGULAR,1.0,1,NORMAL,300,816,1.6067,LATE,0.6352739726027398
J0089,CORN,45,537,537,REGULAR,1.0,0,NORMAL,300,821,1.8075,LATE,0.6138698630136986
J0090,SOY,38,542,428,REGULAR,1.0,1,NORMAL,300,829,1.5263,LATE,0.5839041095890412
J0091,CORN,40,547,547,REGULAR,1.0,0,NORMAL,300,867,1.6067,LATE,0.5453767123287672
J0092,SOY,40,549,420,REGULAR,1.0,1,WET,300,877,1.6067,LATE,0.526541095890411
J0093,SOY,37,552,552,REGULAR,1.0,0,WET,300,846,1.4862,LATE,0.4931506849315069
J0094,SOY,35,557,376,REGULAR,1.0,1,NORMAL,300,864,1.4058,LATE,0.4434931506849315
J0095,SOY,36,558,558,REGULAR,1.0,0,NORMAL,300,880,1.446,LATE,0.43321917808219185
J0096,SOY,40,570,351,REGULAR,1.0,1,NORMAL,300,847,1.6067,LATE,0.2979452054794521
