job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0041,234,474,484,240,250,240,-8,0,9,8,8,-2.0558,1.0345,-5.7672,51,EARLY
J0042,246,546,551,300,305,300,-8,10,9,0,8,-2.0558,-3.9756,-8.4283,47,MID
J0043,251,551,556,300,305,300,-8,0,9,0,8,-2.0558,-3.9756,2.1864,51,MID
J0044,258,558,590,300,332,300,-8,10,0,0,8,-2.0558,-3.9756,28.331,45,MID
J0045,262,562,569,300,307,300,-8,0,9,0,8,-2.0558,-3.9756,4.0476,45,MID
J0046,264,534,527,270,263,270,-8,0,0,0,8,-2.0558,-3.9756,-1.1464,46,MID
J0047,265,565,556,300,291,300,-8,10,9,0,8,-2.0558,-3.9756,-21.9419,49,MID
J0048,269,539,547,270,278,270,-8,10,0,0,8,-2.0558,-3.9756,3.8082,44,MID
J0049,269,569,579,300,310,300,-8,10,0,0,8,-2.0558,-3.9756,6.1184,44,MID
J0050,270,540,504,270,234,270,-8,10,-5,0,8,-2.0558,-3.9756,-34.6749,42,MID
J0051,271,571,552,300,281,300,-8,0,0,0,8,-2.0558,-3.9756,-12.5545,44,MID
J0052,273,573,582,300,309,300,-8,10,0,0,8,-2.0558,-3.9756,4.6178,44,MID
J0053,275,575,567,300,292,300,-8,10,0,0,8,-2.0558,-3.9756,-11.5956,45,MID
J0054,277,577,590,300,313,300,-8,0,9,0,8,-2.0558,-3.9756,10.3303,49,MID
J0055,282,582,591,300,309,300,6,10,0,0,8,-2.0558,-3.9756,-8.7901,45,MID
J0056,283,583,596,300,313,300,6,0,0,0,8,-2.0558,-3.9756,4.7641,42,MID
J0057,288,558,543,270,255,270,-8,0,0,0,8,-2.0558,-3.9756,-9.1684,40,MID
J0058,296,596,590,300,294,300,-8,0,0,0,8,-2.0558,-3.9756,-0.1086,45,MID
J0059,299,539,556,240,257,240,-8,0,0,0,8,-2.0558,-3.9756,23.1196,45,MID
J0060,300,600,615,300,315,300,-8,0,9,0,8,-2.0558,-3.9756,11.658,49,MID
J0061,303,603,615,300,312,300,6,0,0,0,8,-2.0558,-3.9756,4.5176,43,MID
J0062,306,546,534,240,228,240,-8,10,0,0,8,-2.0558,-3.9756,-16.2911,43,MID
J0063,322,592,620,270,298,270,6,10,9,0,8,-2.0558,-3.9756,0.7531,49,MID
J0064,324,624,634,300,310,300,-8,10,9,0,8,-2.0558,-3.9756,-3.3547,50,MID
J0065,337,637,633,300,296,300,-8,0,0,0,8,-2.0558,-3.9756,2.4211,44,MID
J0066,357,657,653,300,296,300,-8,5,0,0,8,-2.0558,-3.9756,-3.1024,38,MID
J0067,381,651,647,270,266,270,6,0,-5,0,8,-2.0558,-3.9756,-6.9808,40,MID
J0068,397,667,686,270,289,270,6,5,9,0,8,-2.0558,-3.9756,-2.6008,46,MID
J0069,443,713,713,270,270,270,-8,5,0,0,8,-2.0558,-3.9756,1.131,40,MID
J0070,448,748,770,300,322,300,-8,0,9,0,8,-2.0558,-3.9756,19.3653,46,MID
J0071,455,725,708,270,253,270,-8,0,0,0,8,-2.0558,-3.9756,-10.8505,42,MID
J0072,462,702,686,240,224,240,-8,0,9,0,8,-2.0558,-3.9756,-18.5304,52,MID
J0073,464,764,778,300,314,300,6,10,0,0,8,-2.0558,-3.9756,-3.92,42,MID
J0074,468,768,776,300,308,300,-8,10,0,0,8,-2.0558,-3.9756,4.2007,46,MID
J0075,470,770,777,300,307,300,-8,0,0,0,8,-2.0558,-3.9756,13.4503,41,MID
J0076,492,762,747,270,255,270,-8,0,9,-12,8,-2.0558,1.2493,-11.3334,46,LATE
J0077,492,792,786,300,294,300,-8,10,-5,-12,8,-2.0558,1.2493,1.5081,42,LATE
J0078,492,792,799,300,307,300,6,0,0,-12,8,-2.0558,1.2493,6.139,43,LATE
J0079,495,795,801,300,306,300,6,0,9,-12,8,-2.0558,1.2493,-3.8214,47,LATE
J0080,497,797,785,300,288,300,-8,10,0,-12,8,-2.0558,1.2493,-9.4392,46,LATE
J0081,500,800,807,300,307,300,6,0,0,-12,8,-2.0558,1.2493,5.6242,43,LATE
J0082,511,781,771,270,260,270,-8,10,9,-12,8,-2.0558,1.2493,-15.9721,49,LATE
J0083,512,812,829,300,317,300,6,10,0,-12,8,-2.0558,1.2493,6.2131,44,LATE
J0084,516,816,795,300,279,300,-8,0,0,-12,8,-2.0558,1.2493,-8.5624,42,LATE
J0085,520,760,767,240,247,240,-8,10,9,-12,8,-2.0558,1.2493,1.2205,50,LATE
J0086,525,825,837,300,312,300,6,10,0,-12,8,-2.0558,1.2493,0.7622,44,LATE
J0087,530,770,786,240,256,240,-8,0,0,-12,8,-2.0558,1.2493,28.8254,41,LATE
J0088,532,832,816,300,284,300,-8,10,0,-12,8,-2.0558,1.2493,-13.2138,44,LATE
J0089,537,837,821,300,284,300,6,0,0,-12,8,-2.0558,1.2493,-17.1503,46,LATE
J0090,542,842,829,300,287,300,-8,10,0,-12,8,-2.0558,1.2493,-9.8706,44,LATE
J0091,547,847,867,300,320,300,6,0,0,-12,8,-2.0558,1.2493,18.6301,44,LATE
J0092,549,849,877,300,328,300,-8,10,9,-12,8,-2.0558,1.2493,21.7236,50,LATE
J0093,552,852,846,300,294,300,6,10,9,-12,8,-2.0558,1.2493,-26.1224,47,LATE
J0094,557,857,864,300,307,300,-8,10,0,-12,8,-2.0558,1.2493,9.9581,43,LATE
J0095,558,858,880,300,322,300,6,10,0,-12,8,-2.0558,1.2493,10.6788,43,LATE
J0096,570,870,847,300,277,300,-8,10,0,-12,8,-2.0558,1.2493,-20.0858,45,LATE
