job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0056,461,761,735,300,274,300,-8,0,0,0,0,-0.9269,-7.3334,-10.0835,43,MID
J0057,462,762,782,300,320,300,-8,0,9,0,0,-0.9269,-7.3334,27.3073,46,MID
J0058,472,772,756,300,284,300,-8,0,0,0,0,-0.9269,-7.3334,0.7476,46,MID
J0059,472,742,739,270,267,270,6,0,0,0,0,-0.9269,-7.3334,-1.1808,45,MID
J0060,477,777,768,300,291,300,-8,0,9,0,0,-0.9269,-7.3334,-2.1514,45,MID
J0061,485,785,788,300,303,300,6,0,0,-12,0,-0.9269,-0.4901,10.0015,41,LATE
J0062,488,788,767,300,279,300,-8,10,0,-12,0,-0.9269,-0.4901,-10.0107,43,LATE
J0063,503,803,790,300,287,300,-8,10,9,-12,0,-0.9269,-0.4901,-10.4629,49,LATE
J0064,503,803,789,300,286,300,-8,5,0,-12,0,-0.9269,-0.4901,2.5099,40,LATE
J0065,510,810,816,300,306,300,-8,10,9,-12,0,-0.9269,-0.4901,8.5786,47,LATE
J0066,521,821,811,300,290,300,6,5,-5,-12,0,-0.9269,-0.4901,-2.3776,39,LATE
J0067,532,832,813,300,281,300,-8,0,-5,-12,0,-0.9269,-0.4901,7.2505,44,LATE
J0068,569,869,850,300,281,300,-8,5,0,-12,0,-0.9269,-0.4901,-2.4962,38,LATE
J0069,592,892,858,300,266,300,-8,10,-5,-12,0,-0.9269,-0.4901,-17.4346,42,LATE
J0070,598,898,888,300,290,300,6,0,0,-12,0,-0.9269,-0.4901,-2.7591,42,LATE
J0071,617,887,857,270,240,270,-8,10,-5,-12,0,-0.9269,-0.4901,-13.4516,44,LATE
J0072,636,936,938,300,302,300,-8,10,0,-12,0,-0.9269,-0.4901,13.0547,44,LATE
