job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0020,203,503,493,300,290,300,-8,0,0,8,0,7.0747,4.7713,-22.0744,42,EARLY
J0021,209,509,527,300,318,300,-8,0,0,8,0,7.0747,4.7713,6.039,43,EARLY
J0022,211,511,523,300,312,300,-8,0,0,8,0,7.0747,4.7713,-0.2756,44,EARLY
J0023,217,517,553,300,336,300,6,10,0,8,0,7.0747,4.7713,0.5095,43,EARLY
J0024,226,526,567,300,341,300,-8,10,0,8,0,7.0747,4.7713,18.9993,44,EARLY
J0025,229,499,512,270,283,270,-8,10,0,8,0,7.0747,4.7713,-9.3197,45,EARLY
J0026,233,533,531,300,298,300,-8,0,-5,8,0,7.0747,4.7713,-9.1211,43,EARLY
J0027,234,534,549,300,315,300,-8,10,0,8,0,7.0747,4.7713,-6.7852,46,EARLY
J0028,240,540,552,300,312,300,-8,0,0,0,0,7.0747,3.493,9.321,46,MID
J0029,251,521,547,270,296,270,-8,10,0,0,0,7.0747,3.493,13.5435,42,MID
J0030,260,560,602,300,342,300,6,10,9,0,0,7.0747,3.493,6.5469,48,MID
J0031,264,564,571,300,307,300,-8,10,-5,0,0,7.0747,3.493,-0.8516,42,MID
J0032,285,585,589,300,304,300,-8,10,0,0,0,7.0747,3.493,-8.8017,43,MID
J0033,285,585,611,300,326,300,6,10,0,0,0,7.0747,3.493,-0.8907,45,MID
J0034,292,592,605,300,313,300,-8,0,9,0,0,7.0747,3.493,1.5378,47,MID
J0035,293,593,595,300,302,300,-8,0,0,0,0,7.0747,3.493,-0.9783,43,MID
J0036,315,615,629,300,314,300,-8,0,9,0,0,7.0747,3.493,2.5435,49,MID
J0037,317,587,604,270,287,270,-8,10,9,0,0,7.0747,3.493,-4.2464,50,MID
J0038,326,596,609,270,283,270,6,5,-5,0,0,7.0747,3.493,-3.2416,38,MID
J0039,331,631,644,300,313,300,-8,10,-5,0,0,7.0747,3.493,5.3781,42,MID
J0040,331,631,664,300,333,300,6,0,0,0,0,7.0747,3.493,16.8451,45,MID
J0041,334,634,653,300,319,300,-8,0,0,0,0,7.0747,3.493,16.3656,45,MID
J0042,345,645,664,300,319,300,6,0,0,0,0,7.0747,3.493,2.2452,46,MID
J0043,351,651,665,300,314,300,-8,10,-5,0,0,7.0747,3.493,6.4952,43,MID
J0044,355,655,672,300,317,300,-8,0,-5,0,0,7.0747,3.493,19.15,45,MID
J0045,362,662,674,300,312,300,6,5,-5,0,0,7.0747,3.493,-4.4533,36,MID
J0046,364,664,666,300,302,300,-8,0,0,0,0,7.0747,3.493,-0.6546,44,MID
J0047,368,668,672,300,304,300,-8,0,0,0,0,7.0747,3.493,1.3254,40,MID
J0048,371,671,668,300,297,300,6,0,0,0,0,7.0747,3.493,-19.7453,42,MID
J0049,372,672,691,300,319,300,-8,10,0,0,0,7.0747,3.493,6.7352,45,MID
J0050,392,692,720,300,328,300,-8,10,9,0,0,7.0747,3.493,5.9414,48,MID
J0051,394,694,709,300,315,300,6,0,0,0,0,7.0747,3.493,-1.2924,43,MID
J0052,405,705,737,300,332,300,-8,10,9,0,0,7.0747,3.493,10.4023,50,MID
J0053,418,688,703,270,285,270,-8,0,9,0,0,7.0747,3.493,3.641,49,MID
J0054,424,724,718,300,294,300,-8,0,0,0,0,7.0747,3.493,-8.6989,43,MID
J0055,429,729,724,300,295,300,-8,0,-5,0,0,7.0747,3.493,-2.8822,41,MID
J0056,435,735,727,300,292,300,-8,5,0,0,0,7.0747,3.493,-15.502,41,MID
J0057,438,738,749,300,311,300,-8,0,0,0,0,7.0747,3.493,8.7427,41,MID
J0058,450,750,761,300,311,300,-8,10,0,0,0,7.0747,3.493,-1.7139,46,MID
J0059,476,776,792,300,316,300,6,0,-5,0,0,7.0747,3.493,4.4904,40,MID
J0060,489,789,786,300,297,300,-8,0,0,-12,0,7.0747,10.0249,0.0824,43,LATE
J0061,504,804,810,300,306,300,-8,0,0,-12,0,7.0747,10.0249,9.2848,46,LATE
J0062,526,826,830,300,304,300,-8,10,0,-12,0,7.0747,10.0249,-2.9787,46,LATE
J0063,526,826,820,300,294,300,-8,0,0,-12,0,7.0747,10.0249,-2.9098,44,LATE
J0064,534,834,826,300,292,300,-8,10,-5,-12,0,7.0747,10.0249,-10.124,42,LATE
J0065,538,838,842,300,304,300,-8,10,0,-12,0,7.0747,10.0249,-2.9539,46,LATE
J0066,546,846,854,300,308,300,-8,10,0,-12,0,7.0747,10.0249,1.3811,47,LATE
J0067,553,853,843,300,290,300,-8,0,0,-12,0,7.0747,10.0249,-7.1671,45,LATE
J0068,554,854,872,300,318,300,-8,10,0,-12,0,7.0747,10.0249,10.4485,43,LATE
J0069,564,834,839,270,275,270,-8,10,0,-12,0,7.0747,10.0249,-1.7849,45,LATE
J0070,566,866,867,300,301,300,-8,10,-5,-12,0,7.0747,10.0249,-0.6118,44,LATE
J0071,602,902,919,300,317,300,-8,10,9,-12,0,7.0747,10.0249,0.5298,51,LATE
J0072,606,906,915,300,309,300,6,0,0,-12,0,7.0747,10.0249,-1.7158,41,LATE
