job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0025,242,542,543,300,301,300,6,10,0,0,8,-11.3576,0.5553,-11.8502,49,MID
J0026,254,554,574,300,320,300,6,10,9,0,8,-11.3576,0.5553,-1.6984,53,MID
J0027,260,560,570,300,310,300,-8,10,9,0,8,-11.3576,0.5553,2.1237,53,MID
J0028,265,565,562,300,297,300,6,0,0,0,8,-11.3576,0.5553,-6.26,50,MID
J0029,284,584,571,300,287,300,-8,0,-5,0,8,-11.3576,0.5553,2.4883,43,MID
J0030,285,585,573,300,288,300,-8,0,0,0,8,-11.3576,0.5553,-1.5783,49,MID
J0031,285,585,611,300,326,300,6,10,9,0,8,-11.3576,0.5553,4.158,53,MID
J0032,289,589,599,300,310,300,-8,10,9,0,8,-11.3576,0.5553,1.6921,52,MID
J0033,294,564,545,270,251,270,-8,10,0,0,8,-11.3576,0.5553,-18.6124,45,MID
J0034,295,565,590,270,295,270,6,10,-5,0,8,-11.3576,0.5553,16.3324,44,MID
J0035,299,599,598,300,299,300,-8,10,0,0,8,-11.3576,0.5553,-0.4158,47,MID
J0036,301,601,593,300,292,300,-8,0,0,0,8,-11.3576,0.5553,2.4173,46,MID
J0037,312,612,607,300,295,300,-8,0,9,0,8,-11.3576,0.5553,-2.7855,51,MID
J0038,318,618,634,300,316,300,-8,10,0,0,8,-11.3576,0.5553,16.3598,46,MID
J0039,322,622,641,300,319,300,6,10,0,0,8,-11.3576,0.5553,5.6912,51,MID
J0040,330,630,621,300,291,300,-8,5,0,0,8,-11.3576,0.5553,-3.5491,43,MID
J0041,355,655,652,300,297,300,6,0,-5,0,8,-11.3576,0.5553,-1.0065,41,MID
J0042,361,661,660,300,299,300,-8,10,-5,0,8,-11.3576,0.5553,5.1073,47,MID
J0043,366,666,687,300,321,300,6,10,9,0,8,-11.3576,0.5553,-0.7852,52,MID
J0044,372,672,659,300,287,300,-8,0,0,0,8,-11.3576,0.5553,-2.4337,48,MID
J0045,465,735,748,270,283,270,6,10,0,0,8,-11.3576,0.5553,0.1387,49,MID
J0046,469,769,773,300,304,300,6,10,0,0,8,-11.3576,0.5553,-8.9846,46,MID
J0047,472,712,713,240,241,240,-8,10,0,0,8,-11.3576,0.5553,1.6838,45,MID
J0048,490,790,758,300,268,300,-8,0,0,-12,8,-11.3576,-5.1998,-3.3711,47,LATE
J0049,500,800,783,300,283,300,6,0,0,-12,8,-11.3576,-5.1998,-1.9936,45,LATE
J0050,501,801,782,300,281,300,6,0,0,-12,8,-11.3576,-5.1998,-4.1859,51,LATE
J0051,505,805,799,300,294,300,-8,10,0,-12,8,-11.3576,-5.1998,12.0861,47,LATE
J0052,508,778,777,270,269,270,6,5,-5,-12,8,-11.3576,-5.1998,14.0086,39,LATE
J0053,513,813,769,300,256,300,-8,5,0,-12,8,-11.3576,-5.1998,-20.0532,39,LATE
J0054,515,815,812,300,297,300,6,10,0,-12,8,-11.3576,-5.1998,1.3396,46,LATE
J0055,529,829,792,300,263,300,-8,0,0,-12,8,-11.3576,-5.1998,-8.2299,48,LATE
J0056,530,830,795,300,265,300,-8,0,0,-12,8,-11.3576,-5.1998,-6.6153,43,LATE
J0057,535,835,828,300,293,300,-8,10,0,-12,8,-11.3576,-5.1998,11.4435,47,LATE
J0058,535,835,834,300,299,300,-8,0,0,-12,8,-11.3576,-5.1998,27.8472,46,LATE
J0059,536,836,832,300,296,300,-8,10,0,-12,8,-11.3576,-5.1998,14.4058,48,LATE
J0060,537,837,839,300,302,300,-8,10,9,-12,8,-11.3576,-5.1998,11.6194,51,LATE
J0061,544,844,833,300,289,300,-8,10,9,-12,8,-11.3576,-5.1998,-1.6125,54,LATE
J0062,548,788,764,240,216,240,-8,10,9,-12,8,-11.3576,-5.1998,-13.9597,52,LATE
J0063,560,800,780,240,220,240,-8,10,0,-12,8,-11.3576,-5.1998,-1.4835,46,LATE
J0064,596,896,906,300,310,300,6,0,-5,-12,8,-11.3576,-5.1998,29.7955,47,LATE
