job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0028,CORN,44,265,265,REGULAR,1.0,0,NORMAL,300,562,1.7673,MID,0.8978182388949931
J0029,CORN,38,284,75,REGULAR,1.0,1,DRY,300,571,1.5263,MID,0.9668811803484539
J0030,CORN,44,285,52,REGULAR,1.0,1,NORMAL,300,573,1.7673,MID,0.9715900172657355
J0031,SOY,38,285,285,REGULAR,1.0,0,WET,300,611,1.5263,MID,0.9715900172657355
J0032,SOY,39,289,154,REGULAR,1.0,1,WET,300,599,1.5665,MID,0.9653115680426936
J0033,SOY,35,294,75,CONTRACTED,1.25,1,NORMAL,300,545,1.4058,MID,0.9496154449850887
J0034,SOY,35,295,295,CONTRACTED,1.25,0,DRY,300,590,1.4058,MID,0.9433369957620468
J0035,SOY,36,299,156,REGULAR,1.0,1,NORMAL,300,598,1.446,MID,0.9119447496468374
J0036,CORN,37,301,168,REGULAR,1.0,1,NORMAL,300,593,1.4862,MID,0.8931094019777117
J0037,CORN,41,312,189,REGULAR,1.0,1,WET,300,607,1.6468,MID,0.8146287866896877
J0038,SOY,36,318,96,REGULAR,1.0,1,NORMAL,300,634,1.446,MID,0.7738188667399153
J0039,SOY,40,322,322,REGULAR,1.0,0,NORMAL,300,641,1.6067,MID,0.7392873960131848
J0040,SORGHUM,36,330,162,REGULAR,1.0,1,NORMAL,300,621,1.446,MID,0.6592371684194005
J0041,CORN,36,355,355,REGULAR,1.0,0,DRY,300,652,1.446,MID,0.4049599748862031
J0042,SOY,39,361,300,REGULAR,1.0,1,DRY,300,660,1.5665,MID,0.37042850415947265
J0043,SOY,39,366,366,REGULAR,1.0,0,WET,300,687,1.5665,MID,0.33903625804426313
J0044,CORN,43,372,217,REGULAR,1.0,1,NORMAL,300,659,1.7272,MID,0.2825302150368859
J0045,SOY,41,465,465,CONTRACTED,1.25,0,NORMAL,300,748,1.6468,MID,0.3955423010516403
J0046,SOY,36,469,469,REGULAR,1.0,0,NORMAL,300,773,1.446,MID,0.44576989483597557
J0047,SOY,35,472,467,URGENT,1.75,1,NORMAL,300,713,1.4058,MID,0.48187097786846655
J0048,CORN,41,490,294,REGULAR,1.0,1,NORMAL,300,758,1.6468,LATE,0.7534139067650291
J0049,CORN,37,500,500,REGULAR,1.0,0,NORMAL,300,783,1.4862,LATE,0.9103751373410768
J0050,CORN,45,501,501,REGULAR,1.0,0,NORMAL,300,782,1.8075,LATE,0.9245016480929211
J0051,SOY,36,505,346,REGULAR,1.0,1,NORMAL,300,799,1.446,LATE,0.9684507926542145
J0052,SORGHUM,33,508,508,CONTRACTED,1.25,0,DRY,300,777,1.3255,LATE,0.9919949772406217
J0053,SORGHUM,30,513,354,REGULAR,1.0,1,NORMAL,300,769,1.205,LATE,1.0155391618270289
J0054,SOY,38,515,515,REGULAR,1.0,0,NORMAL,300,812,1.5263,LATE,1.0186783864385498
J0055,CORN,43,529,317,REGULAR,1.0,1,NORMAL,300,792,1.7272,LATE,1.002982263380945
J0056,CORN,34,530,435,REGULAR,1.0,1,NORMAL,300,795,1.3657,LATE,1.0014126510751844
J0057,SOY,39,535,330,REGULAR,1.0,1,NORMAL,300,828,1.5665,LATE,0.9825773034060589
J0058,CORN,35,535,456,REGULAR,1.0,1,NORMAL,300,834,1.4058,LATE,0.9825773034060589
J0059,SOY,38,536,383,REGULAR,1.0,1,NORMAL,300,832,1.5263,LATE,0.973159629571496
J0060,SOY,37,537,467,REGULAR,1.0,1,WET,300,839,1.4862,LATE,0.9621723434311726
J0061,SOY,41,544,431,REGULAR,1.0,1,WET,300,833,1.6468,LATE,0.8632867681682624
J0062,SOY,38,548,535,URGENT,1.75,1,WET,300,764,1.5263,LATE,0.7942238267148015
J0063,SOY,37,560,558,URGENT,1.75,1,NORMAL,300,780,1.4862,LATE,0.5650604300737718
J0064,CORN,44,596,596,REGULAR,1.0,0,DRY,300,906,1.7673,LATE,0.07063255375922148
